"","24","45","23","12"
"1",1.01322480203735,0.0591918093320272,0.0731068207728708,-0.381456098802434
"2",-0.0378517710544596,-0.809192722163871,-0.138986764911089,1.80430866491268
"3",0,0.000413730214325753,0,0
"4",-0.00715797996141425,0.186740088714445,1.58896455276125,-0.431661103875879
"5",0,0.0153675947371244,0,0
"6",-2.0643328553249,-0.0282341027616588,0.0533121552938766,0.471906400980913
"7",-0.123730402939053,-0.0197926697678565,-0.515791805282697,0.338540424760962
"8",-0.360140529882704,0.0281126824202816,-0.478244485976407,0.423003188695629
"9",-1.52247640045376,0.0448782074501977,1.63546556421002,-0.451834221722189
"10",0,0.000388181875455174,0,0
"11",0.398235110331528,-0.242623990602568,0.0294293347926583,-0.168904898660144
"12",0,-0.00799727376201425,0,0
"13",-1.78629853783343,0.260522344405675,0.107471790818623,0.0536774516262765
"14",1.24713287892102,-0.0369936970160782,1.77125237760326,-1.62469642256668
"15",0.0645779904746477,0.0237137099058267,0.0109044286965,-0.0333531170405441
"16",0.142122670840827,0.0370934509488944,0.420690353755255,-0.339527714970494
"17",0.881320380835199,-0.730728989018059,2.20629587770158,-0.663396734016618
"18",-0.0959227643144181,-0.418317933380311,0.611884599452961,0.810091706317556
"19",0.34812888818671,0.263006122776298,0.126512771023392,-0.614236446182551
"20",0.511074087842569,0.199464958432352,0.0562360271079972,-0.767855085314208
"21",0,-0.00179634802727193,0,0
"22",-0.889601628890053,0.114369795961245,0.0400884764781504,0.122301814000617
"23",1.44165753135436,-0.0141545400396293,1.95293659750082,-1.75253636986345
"24",-0.52591114889761,-0.147706894103071,0.219805161002978,0.518681697174128
"25",0.739359768005745,-0.0575210199557555,1.11570536605666,-0.966086129875949
"26",0,0.000439304989847356,0,0
"27",0.565304271853484,-0.0987577037819251,-0.0649459618450025,-0.0894440005105835
"28",-0.394504640125651,-0.119013422581013,1.70954588317165,-0.858015665643935
"29",-0.096358481072993,-0.0134784672252395,-0.130959370962235,0.0472929053736361
"30",-0.190611371450073,-0.0749897535277064,-0.00952403880472233,0.294027906697655
"31",1.18292455760658,0.172466321239567,1.23066367164637,-1.54545779130635
"32",-0.524440032398118,-0.10101009402771,-0.0102517653861968,0.23098516048546
"33",-2.80002801213415,0.0473588779283884,-2.6197990508059,2.77216260922603
"34",-3.04243050669238,0.444515774694086,0.10123931746129,0.429399752304833
"35",0.0119439788127953,0.329030836905277,-0.0275090016111582,-0.523585795635739
"36",-2.23967246529395,0.114896538645703,0.291470208958781,0.312281480135301
"37",0.105387111485838,-0.141702307279324,0.0179951076525958,0.285766506783989
"38",-0.2193493498732,0.0186561177505725,-0.29999512877817,0.273705657462896
"39",0.121531163844116,-0.0111604821135072,0.215819948207515,-0.197156970389373
"40",0.0750193232985226,-0.155675789193651,0.276539632096646,0.0265098333115945
"41",1.03563086294381,0.228287765147876,0.22400918743677,-1.15727536309252
"42",-1.61589314278796,0.496002054923372,0.0446340919688742,0.147240218119633
"43",-0.331491595359675,0.0804784060977173,-0.0547456141055139,-0.0953667339455498
"44",-0.3497441598024,0.0411482302907167,-0.450427899911412,0.597399024816083
"45",0,0,0,0
"46",0.106761248255106,0.0338425497167074,0.010605323702014,-0.18584683032692
"47",0,0.0034434685891461,0,0
"48",2.43289862034093,0.102360191710253,3.03878151994933,-3.20978972224365
"49",-0.472907112613338,0.111846175076849,-0.520568741926757,-0.293260944123682
"50",0.998919851425559,-0.089831759111416,1.37028639387285,-1.58221172494332
"51",-0.499197956968738,-0.147833970399938,-0.00759203523491956,0.708654386233265
"52",-1.59691021217024,-0.148256154041192,-0.590177251190262,0.391243439337559
"53",-2.07617624207997,-0.103765393193928,0.065615635069214,1.47950024676376
"54",0,0,0,0
"55",0.299247674273665,-0.0177726258862954,-0.0247463432481368,-0.0356748480150732
"56",-0.0284961053757518,-0.050208430504581,0.00975920877492835,0.159135953180193
"57",0.0196080073026751,-0.0467001050017907,-0.184264532106356,0.119549617761545
"58",0.558392306119435,-0.0541411545244996,-0.0335127899179438,-0.0828089664097192
"59",0.694502079384192,0.133364159242168,0.474797956978209,-0.855962209364898
"60",2.21229706035776,0.145459642198135,2.65172268828861,-1.55536686838152
"61",-2.34470809676497,0.154171771710107,0.0408166428777139,0.232956773197934
"62",0.955295781043025,0.0170457508842604,0.737316267752362,-0.567740668819333
"63",0.414005972594255,0.134315096912652,2.47228961708582,-0.978072595044554
"64",0.811957350845997,0.226367899984864,0.588581778839929,-1.32609554714614
"65",-0.0180116285081661,0.00879808311587177,-0.0374486265025815,0.0280383509576793
"66",-0.34865102946883,-0.162431538898943,-0.00696693669037607,0.556687765703039
"67",0,0,0,0
"68",0,0,0,0
"69",1.27003503187957,0.550541076692586,0.00818101538846979,-1.32460100136993
"70",0.491959166872228,-0.0698249293026852,-0.0662793084741971,-0.0813004487067741
"71",-2.08281173673101,0.122548400431129,-0.17569377681061,0.200700696625929
"72",3.07688481863065,-0.0751390395676889,1.13187352900917,-1.61555374610577
"73",1.05951361519203,0.0694906227157851,0.0614677913276622,-0.469611702785111
"74",2.62966398512285,0.300785244927576,3.01970761016999,-3.15977246702046
"75",0,0,0,0
"76",0,0,0,0
"77",0,0,0,0
"78",3.76075438712642,-0.383489993074049,-0.904170251273901,-0.909922780531145
"79",-0.545694873984375,0.174864268693757,0.949458010028301,-0.0600205604957632
"80",-0.511765680012367,-0.430873296454624,-0.0186324839590189,0.986405679984185
"81",0.224039253726901,0.105504479751923,0.00640093434503757,-0.347652517595404
"82",-0.413152987648269,0.371558875086208,0.421019498905906,-0.359295277951873
"83",0,0,0,0
"84",0,0,0,0
"85",0.325999429759175,0.434278211137954,-0.480432215989993,-1.05645380254544
"86",0.227509412175439,-0.180180425543075,1.14065731874341,0.264824524264221
"87",0,0,0,0
"88",0.275172294884855,-0.353896317573083,-0.50985967330603,0.533448261915034
"89",-0.115475997868359,0.253332247079533,-1.07935432818925,0.086402535162609
"90",-0.200924286393028,0.0302037372569501,-0.380631669559267,0.363791662971511
"91",-1.15947027082107,0.180243114324086,-0.941620221590572,0.81755889284431
"92",-0.88854865449306,-0.273720544125004,-0.779666101371949,1.4815424460194
"93",1.25941566661687,0.487918587253061,0.0696872316460286,-1.73721323861831
"94",1.90004651053771,-0.26040387756145,0.483663056375353,-0.781730242479447
"95",-0.72594158046831,-0.0419064439213669,-0.76198131310993,0.840703366338908
"96",0,0,0,0
"97",4.86936333467334,-0.222808226902903,6.027065309261,-5.5078119394081
"98",0,0,0,0
"99",-0.37128482469805,-0.309913029414921,-0.00659970546088215,0.741705967953429
"100",0,0,0,0
