	CUBO	IWELBO	MAE	PSIS	a2_norm	eval_encoder_name	experiment	oliv
45	-15.319484252929687	-16.928756713867188	"[6.48619274e-02 6.49072480e-02 6.49875368e-02 6.32578088e-02
 6.32380764e-02 6.33429459e-02 6.38524882e-02 6.38223369e-02
 6.38158008e-02 6.34660386e-02 6.37178564e-02 6.30417671e-02
 6.30108326e-02 6.18347927e-02 6.20293658e-02 6.53180895e-02
 6.58949008e-02 6.60034007e-02 6.52985325e-02 6.59034897e-02
 6.48083461e-02 6.22156641e-02 6.12449171e-02 5.82336339e-02
 5.56886829e-02 4.98227781e-02 4.41512255e-02 3.95553910e-02
 2.91225588e-02 2.14814905e-02 1.31580803e-02 8.74514319e-03
 1.80271179e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6692850277756629	2.4344210175028844	Forward KL	1	"[[0.17448413 0.549568   0.33709848 0.10995721 0.28597572 0.16033003]
 [0.1899321  0.52715844 0.4347028  0.11905516 0.24708022 0.1967888 ]
 [0.25167352 0.5039591  0.40361595 0.14691694 0.28921393 0.1966821 ]
 ...
 [0.22599773 0.562093   0.4239093  0.12797631 0.2568058  0.16874003]
 [0.18887797 0.39842397 0.3958451  0.07220177 0.2380988  0.14752263]
 [0.16847347 0.51697177 0.34590182 0.12580864 0.20004359 0.12141626]]"
46	-15.817896728515626	-16.925130615234377	"[4.86455576e-02 4.86747878e-02 4.86582437e-02 4.86894246e-02
 4.86592363e-02 4.84822278e-02 4.81961766e-02 4.83028943e-02
 4.86492497e-02 4.83013265e-02 4.87831750e-02 4.85404906e-02
 4.92266115e-02 4.94999000e-02 4.89408664e-02 4.84759370e-02
 4.86681061e-02 4.65363629e-02 4.72155176e-02 4.54001432e-02
 4.20543850e-02 4.28608522e-02 4.31435264e-02 4.27830662e-02
 4.02513489e-02 3.79751838e-02 3.36689898e-02 3.10088017e-02
 2.59112546e-02 2.00945275e-02 1.28979876e-02 7.46281922e-03
 2.37157211e-03 2.58828997e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.48002420067720347	1.1314563489180676	$\chi$	1	"[[0.3546678  0.66465735 0.44198084 0.2585044  0.36800137 0.29470426]
 [0.25258052 0.59590256 0.5228148  0.27426273 0.50181717 0.17184788]
 [0.34770885 0.5620167  0.46869585 0.3032244  0.44654924 0.19319539]
 ...
 [0.4133619  0.5593348  0.4415145  0.28536573 0.44932723 0.31865197]
 [0.27408317 0.49078307 0.52655214 0.22900471 0.48229927 0.1752317 ]
 [0.2812627  0.5638278  0.65241843 0.180446   0.376654   0.26680917]]"
47	-15.803350219726562	-16.920416870117187	"[4.30677867e-02 4.30900742e-02 4.28231441e-02 4.27631270e-02
 4.22216577e-02 4.17464074e-02 4.19586919e-02 4.19564607e-02
 4.19455272e-02 4.20004813e-02 4.15744623e-02 4.15407125e-02
 4.03476964e-02 4.09707108e-02 4.07982164e-02 4.19707489e-02
 4.21221728e-02 4.23741348e-02 4.25991620e-02 4.23399080e-02
 4.24983702e-02 4.27088683e-02 4.23483612e-02 4.10228862e-02
 3.87567181e-02 3.41333031e-02 3.14927681e-02 2.63737592e-02
 2.07179860e-02 1.33347194e-02 9.33447766e-03 6.10885285e-03
 1.76313853e-03 2.88267397e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4392415670808321	1.0556176096618521	$\chi$ (St)	1	"[[0.35807228 0.71973103 0.78716207 0.11748057 0.51786035 0.38582662]
 [0.527954   0.8881663  0.69843173 0.17614226 0.3299341  0.22779816]
 [0.38018337 0.67974246 0.61241835 0.17916355 0.39247194 0.2359663 ]
 ...
 [0.46729583 0.78966045 0.8137415  0.13695501 0.5071697  0.3793866 ]
 [0.33588362 0.6569803  0.5666937  0.13920276 0.509587   0.22689351]
 [0.41477472 0.80427605 0.5944547  0.16348064 0.3663876  0.29534224]]"
48	-15.76690673828125	-16.91871032714844	"[3.61235742e-02 3.61767550e-02 3.62340369e-02 3.63959522e-02
 3.63989577e-02 3.63548935e-02 3.59867759e-02 3.59724568e-02
 3.58101926e-02 3.57927989e-02 3.59804114e-02 3.68176664e-02
 3.78679961e-02 3.81870062e-02 3.86400342e-02 3.92216918e-02
 4.00378433e-02 3.95104569e-02 3.90540709e-02 3.83373622e-02
 3.74741516e-02 3.81133644e-02 3.73854839e-02 3.53240975e-02
 3.22925301e-02 3.06393486e-02 2.83296482e-02 2.32302897e-02
 1.77403578e-02 1.35831934e-02 9.04236110e-03 5.51978584e-03
 2.15769773e-03 9.42865005e-05 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.49054134317587333	0.0	MsbVAEB	1	[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
49	-15.740067138671876	-16.91926696777344	"[4.44570786e-02 4.44221003e-02 4.41653484e-02 4.41166901e-02
 4.40218681e-02 4.36795656e-02 4.35556256e-02 4.36031862e-02
 4.32583797e-02 4.32857630e-02 4.26417823e-02 4.22278224e-02
 4.11276740e-02 4.03125285e-02 4.09585436e-02 4.09125965e-02
 4.07958501e-02 4.08056310e-02 4.12813982e-02 4.07706249e-02
 4.02001681e-02 3.99736061e-02 3.97868562e-02 3.74278035e-02
 3.39029381e-02 3.01201938e-02 2.79364552e-02 2.58245748e-02
 2.00306189e-02 1.39156403e-02 8.84373298e-03 6.83315046e-03
 4.20297215e-03 2.99693670e-03 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5550399917497764	1.592107217800026	train	2	"[[0.26182467 0.53240395 0.49551886 0.214816   0.403989   0.18226676]
 [0.30472755 0.7474021  0.5801643  0.18568254 0.3259274  0.20430887]
 [0.30199164 0.7905632  0.56295973 0.19510287 0.34144506 0.23561983]
 ...
 [0.25215155 0.59354764 0.5545961  0.23503137 0.3893166  0.22705998]
 [0.28533438 0.622182   0.4998125  0.16195038 0.32520676 0.1933138 ]
 [0.19584152 0.5554459  0.4862384  0.13237447 0.23741733 0.1475532 ]]"
50	-15.027521362304688	-16.99463623046875	"[7.21601775e-02 7.19789160e-02 7.21544489e-02 7.18550493e-02
 7.30197549e-02 7.28941321e-02 7.23877042e-02 7.26408240e-02
 7.30608115e-02 7.36483732e-02 7.35921185e-02 7.24788900e-02
 7.22938674e-02 7.19353253e-02 7.14459351e-02 7.12724239e-02
 7.15323782e-02 7.21920895e-02 7.46673880e-02 7.50531484e-02
 7.93260748e-02 7.79908078e-02 7.99137952e-02 7.23786374e-02
 6.97909742e-02 6.61208428e-02 5.91708809e-02 5.26245424e-02
 3.77891128e-02 3.35534659e-02 2.33302225e-02 1.08596824e-02
 2.60147375e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7566697274769902	3.9672618538700872	VAE	2	"[[0.1989173  0.45987564 0.34968153 0.13137965 0.2380791  0.21630776]
 [0.08694927 0.4973182  0.24003942 0.07170343 0.19579864 0.12762682]
 [0.14879106 0.49050078 0.31208643 0.12188271 0.21968515 0.17432666]
 ...
 [0.1232342  0.47396672 0.2604225  0.09070045 0.18869166 0.13599174]
 [0.13015886 0.48827553 0.25046992 0.07772889 0.16949818 0.12457532]
 [0.09729193 0.48272586 0.25871754 0.06586987 0.16356462 0.10656717]]"
51	-15.628013916015625	-16.925938110351563	"[5.23047012e-02 5.22128261e-02 5.22533427e-02 5.19212328e-02
 5.20962068e-02 5.20378068e-02 5.06252048e-02 5.12688847e-02
 5.08901848e-02 5.16307421e-02 5.12129392e-02 5.10441419e-02
 5.08696850e-02 5.06101674e-02 5.04014750e-02 5.06634352e-02
 5.12539990e-02 4.97917976e-02 5.10965877e-02 5.31937484e-02
 5.43402213e-02 5.39649333e-02 5.19273842e-02 5.13735164e-02
 4.68362009e-02 4.73382885e-02 4.18413002e-02 3.77917399e-02
 2.82937568e-02 1.85611020e-02 1.33388639e-02 6.31300759e-03
 2.36312897e-03 2.58788167e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5256565418615603	1.3234258444451763	IWAE	2	"[[0.2931323  0.7266408  0.5573532  0.12056569 0.5039396  0.19727272]
 [0.23925593 0.55871695 0.55776745 0.10798926 0.43461484 0.15563653]
 [0.34156197 0.6393267  0.60931873 0.2084613  0.48737115 0.21281682]
 ...
 [0.3397111  0.63326156 0.66592324 0.19698954 0.5320399  0.2723715 ]
 [0.2857438  0.55340576 0.54610986 0.1857507  0.4831239  0.19056043]
 [0.23929231 0.56161356 0.5830754  0.14817783 0.55196875 0.19366726]]"
52	-15.4579052734375	-16.91717346191406	"[7.04808703e-02 7.05849494e-02 7.07098482e-02 7.09390183e-02
 7.09052826e-02 7.10669856e-02 6.88277616e-02 6.96718178e-02
 7.03757799e-02 6.97227850e-02 7.00003242e-02 7.02026014e-02
 6.97397955e-02 7.03048559e-02 7.35096578e-02 7.27482088e-02
 7.07558945e-02 7.20294789e-02 7.30946248e-02 7.04893781e-02
 6.99981014e-02 7.05003734e-02 6.81299305e-02 6.20684981e-02
 5.61179951e-02 5.05006979e-02 4.56446057e-02 3.90385035e-02
 2.68836043e-02 1.83834457e-02 1.01928363e-02 6.38978235e-03
 1.64494200e-03 1.74509487e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6569294381970248	2.1806110471997524	Forward KL	2	"[[0.17076048 0.51712906 0.38519695 0.16154367 0.29611054 0.16665319]
 [0.19037169 0.62872344 0.44265556 0.14184426 0.34684932 0.13106036]
 [0.2001508  0.65881747 0.440513   0.12085012 0.26798457 0.14835955]
 ...
 [0.26361933 0.6533828  0.48480093 0.1738817  0.36126548 0.21648557]
 [0.20894408 0.60315406 0.4724649  0.12851788 0.28901374 0.16593854]
 [0.16825643 0.52329344 0.4272676  0.13682264 0.37692118 0.20091863]]"
53	-15.757640991210938	-16.92701965332031	"[4.33185556e-02 4.35108725e-02 4.35209575e-02 4.33787855e-02
 4.32483768e-02 4.28841997e-02 4.29818149e-02 4.30264372e-02
 4.26977317e-02 4.22576621e-02 4.09338107e-02 4.08425774e-02
 4.19955862e-02 4.20348030e-02 4.21644347e-02 4.14778864e-02
 4.19301786e-02 4.07162439e-02 4.14937183e-02 4.23572034e-02
 4.31441248e-02 4.41672929e-02 4.49464501e-02 4.51298196e-02
 4.31855740e-02 4.12393161e-02 3.74107780e-02 3.35305297e-02
 2.69043289e-02 1.91060505e-02 1.17320568e-02 8.10942411e-03
 2.71752795e-03 9.43984060e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.479488688511231	1.1304203560172539	$\chi$	2	"[[0.37636042 0.6473458  0.9021132  0.13376158 0.31031016 0.20312804]
 [0.27656454 0.4050906  0.58893144 0.29532704 0.50519884 0.2290097 ]
 [0.30891892 0.55714905 0.55968666 0.25337628 0.5321623  0.22876644]
 ...
 [0.49501708 0.5108145  0.7452183  0.17292811 0.43768921 0.24980797]
 [0.37899947 0.6368028  0.64106554 0.18041177 0.52327764 0.20034595]
 [0.31217802 0.5053904  0.73966163 0.20760243 0.55748785 0.27215585]]"
54	-15.830142822265625	-16.91948425292969	"[5.05373389e-02 5.05577461e-02 5.05679080e-02 5.06477626e-02
 5.05845107e-02 5.05664899e-02 5.08952832e-02 5.11162790e-02
 5.10147872e-02 5.16898826e-02 5.14648935e-02 5.17549169e-02
 5.14770591e-02 5.06596409e-02 5.21256128e-02 5.24371574e-02
 5.33602715e-02 5.37199086e-02 5.61403359e-02 5.49986453e-02
 5.37904008e-02 4.99788299e-02 5.04874149e-02 5.08023977e-02
 4.98913473e-02 4.57805551e-02 3.90672204e-02 3.73003176e-02
 2.99750352e-02 2.24451016e-02 1.28813726e-02 5.25375622e-03
 2.04023617e-03 7.63612780e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.45652833741174953	1.1815015726078035	$\chi$ (St)	2	"[[0.26262113 0.5951421  0.45736238 0.33952463 0.5099438  0.2205635 ]
 [0.34981716 0.60529196 0.55543333 0.21281359 0.3452577  0.21827424]
 [0.40436405 0.6144308  0.52488244 0.18682909 0.47612393 0.24066618]
 ...
 [0.2777581  0.805877   0.4958598  0.30027637 0.47932768 0.25155634]
 [0.3235855  0.87798256 0.42462954 0.17419595 0.44119287 0.20770852]
 [0.269451   0.7473735  0.57804084 0.23985441 0.40912205 0.22204371]]"
55	-15.6723779296875	-16.915473022460937	"[3.48826525e-02 3.50821659e-02 3.51628925e-02 3.53113154e-02
 3.56512346e-02 3.56250408e-02 3.57433427e-02 3.59280574e-02
 3.58699191e-02 3.53050906e-02 3.54915537e-02 3.57364324e-02
 3.47930122e-02 3.47140794e-02 3.44390296e-02 3.43924320e-02
 3.40156297e-02 3.37289380e-02 3.39345520e-02 3.17212609e-02
 3.04683460e-02 3.13133503e-02 3.16928135e-02 3.16235299e-02
 2.93476097e-02 2.84341935e-02 2.67745202e-02 2.39973390e-02
 1.80560932e-02 1.49659570e-02 1.06804036e-02 5.22750778e-03
 1.19326010e-03 2.93489785e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5159830250936686	0.0	MsbVAEB	2	[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
56	-15.782474975585938	-16.928785400390623	"[3.94803562e-02 3.94803892e-02 3.95373458e-02 3.95081041e-02
 3.94584154e-02 3.91866982e-02 3.95912468e-02 3.97601521e-02
 3.95466860e-02 3.97419684e-02 3.98286401e-02 3.95643280e-02
 3.96374121e-02 3.82661564e-02 3.80200628e-02 3.81862306e-02
 3.77589734e-02 3.66598531e-02 3.69729535e-02 3.66727320e-02
 3.57353516e-02 3.56533629e-02 3.45384959e-02 3.47789731e-02
 3.19493215e-02 2.73433142e-02 2.31977975e-02 1.97906050e-02
 1.75692839e-02 1.21230296e-02 6.71935833e-03 3.48039946e-03
 9.76104817e-04 5.69994948e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5369399977609529	1.4458909553081098	train	3	"[[0.30078185 0.6602557  0.8200562  0.19460872 0.45207942 0.20894828]
 [0.39604267 0.71621954 0.65020245 0.20192128 0.35053495 0.19376253]
 [0.5317773  0.67577016 0.7020451  0.2702153  0.37582278 0.2324349 ]
 ...
 [0.3614987  0.58204305 0.69875604 0.22574313 0.3579622  0.2002357 ]
 [0.5189338  0.78067833 0.77286994 0.24879798 0.34166324 0.18806744]
 [0.28443187 0.92729676 0.89948505 0.13502407 0.25649396 0.1627995 ]]"
57	-15.00292724609375	-16.980355224609376	"[7.08857499e-02 7.13212618e-02 7.14413530e-02 7.13439363e-02
 6.85900326e-02 6.85873054e-02 6.85399785e-02 6.87539899e-02
 6.92045424e-02 6.93927871e-02 7.12489123e-02 7.18248394e-02
 7.09865160e-02 7.13085195e-02 7.08267810e-02 7.06849658e-02
 6.90922004e-02 6.94566717e-02 6.89628033e-02 6.97228868e-02
 6.98819627e-02 6.92260829e-02 7.45216490e-02 7.30781775e-02
 6.72078309e-02 5.87721415e-02 5.06651764e-02 4.40512921e-02
 3.51342837e-02 2.92297323e-02 2.02298056e-02 1.05131318e-02
 5.39676310e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7412344057036088	3.7428286362933334	VAE	3	"[[0.12202807 0.4792304  0.23505566 0.07029983 0.15508692 0.13357304]
 [0.1374392  0.4421766  0.3100857  0.05819832 0.16386873 0.13989381]
 [0.16277955 0.47064534 0.32413745 0.09328848 0.19618164 0.1736413 ]
 ...
 [0.1390374  0.49984095 0.2770047  0.09505128 0.18642907 0.15768483]
 [0.09466311 0.42148137 0.23808381 0.04585496 0.12115626 0.10755438]
 [0.16424738 0.39197463 0.2579021  0.06722225 0.14844304 0.16669624]]"
58	-15.726056518554687	-16.917398681640623	"[4.84510082e-02 4.83215135e-02 4.84427603e-02 4.76490723e-02
 4.76784926e-02 4.75466684e-02 4.75854039e-02 4.75639591e-02
 4.70219484e-02 4.71986817e-02 4.68902546e-02 4.70825438e-02
 4.63337564e-02 4.73259286e-02 4.78338479e-02 4.94632233e-02
 4.94400168e-02 4.90887455e-02 4.90214638e-02 5.05250990e-02
 4.93024979e-02 5.14843092e-02 4.87288286e-02 4.84350445e-02
 4.84526600e-02 4.56982146e-02 3.85262279e-02 3.25081077e-02
 2.68908947e-02 2.10693402e-02 1.59765653e-02 8.23898811e-03
 4.90521256e-03 2.69759907e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5160915422165607	1.374008024472892	IWAE	3	"[[0.31190625 0.47630548 0.6556551  0.16663682 0.41268668 0.30726576]
 [0.2447942  0.53034    0.5637588  0.20011215 0.39143598 0.2703347 ]
 [0.29383394 0.5104303  0.63720423 0.24134177 0.34817868 0.21155398]
 ...
 [0.3937372  0.49993312 0.56428266 0.23593283 0.4556158  0.31508636]
 [0.2617854  0.40429124 0.65843767 0.16247286 0.30337176 0.2063609 ]
 [0.31479764 0.44735634 0.40298352 0.17909116 0.3355085  0.23836641]]"
59	-15.380192260742188	-16.943981323242188	"[6.59587316e-02 6.59059411e-02 6.58891376e-02 6.57445094e-02
 6.58841720e-02 6.61856297e-02 6.61833420e-02 6.59600409e-02
 6.59387077e-02 6.64139601e-02 6.61397075e-02 6.59229743e-02
 6.62940595e-02 6.55831347e-02 6.48615075e-02 6.42466372e-02
 6.39425588e-02 6.25228608e-02 6.36999282e-02 6.25225057e-02
 6.10016546e-02 5.96937376e-02 5.78064167e-02 5.65081342e-02
 5.14226846e-02 4.88009834e-02 4.38165887e-02 3.80045175e-02
 3.04596999e-02 2.20752022e-02 1.37785565e-02 5.81892261e-03
 3.13688354e-03 2.58804261e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6555032342137778	2.2931142582666717	Forward KL	3	"[[0.19758992 0.7711493  0.35160142 0.13862322 0.28480312 0.18591273]
 [0.2148873  0.513329   0.41398162 0.13733369 0.2782925  0.20707473]
 [0.2014293  0.5821453  0.42746666 0.19122872 0.29196215 0.22673969]
 ...
 [0.17579071 0.716244   0.32885784 0.12111464 0.28129426 0.1631936 ]
 [0.18497641 0.5964488  0.4009988  0.17237273 0.21711554 0.20708895]
 [0.16944355 0.6438995  0.40500736 0.12228343 0.26367944 0.13235462]]"
60	-15.775736083984375	-16.91795227050781	"[4.87848753e-02 4.86365041e-02 4.88503961e-02 4.90863515e-02
 4.89310282e-02 4.87789581e-02 4.88845924e-02 4.89952321e-02
 4.87252821e-02 4.93320320e-02 4.98471907e-02 5.03366840e-02
 5.15022630e-02 5.23449669e-02 5.31152575e-02 5.27808392e-02
 5.31293632e-02 5.20474547e-02 5.09645417e-02 5.23884536e-02
 5.26805809e-02 5.49083721e-02 5.06199776e-02 4.96108062e-02
 4.50742915e-02 4.09137749e-02 4.05493329e-02 3.59110732e-02
 2.72711861e-02 1.95252926e-02 1.19687598e-02 5.90252766e-03
 1.54672737e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.46086555277636365	1.077735452155697	$\chi$	3	"[[0.43567982 0.606788   0.63141066 0.2515433  0.62465435 0.3028897 ]
 [0.30879    0.5916793  1.0338184  0.17454016 0.38946623 0.20330907]
 [0.31689274 0.7161157  0.87316877 0.22840014 0.3503818  0.26397383]
 ...
 [0.41452587 0.6179951  0.75243586 0.22330137 0.6573389  0.24207133]
 [0.2410862  0.6534729  1.0135542  0.19823802 0.4353028  0.2238092 ]
 [0.41247636 0.7843114  0.6559599  0.1926089  0.6219276  0.2422564 ]]"
61	-15.8880322265625	-16.920703735351562	"[4.31200096e-02 4.29662121e-02 4.36230362e-02 4.33082930e-02
 4.29777320e-02 4.36329379e-02 4.36234685e-02 4.38549556e-02
 4.39382175e-02 4.46406354e-02 4.45655036e-02 4.51110280e-02
 4.58104508e-02 4.63314335e-02 4.54932743e-02 4.55480454e-02
 4.52609135e-02 4.63694837e-02 4.70314846e-02 4.66128987e-02
 4.65850535e-02 4.67744025e-02 4.40405434e-02 4.27261954e-02
 4.20183651e-02 4.06587632e-02 3.35108745e-02 3.06943712e-02
 2.51953385e-02 1.78870080e-02 1.23409990e-02 5.19328629e-03
 1.22099782e-03 1.55682577e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.44198861883002055	1.0771544587834043	$\chi$ (St)	3	"[[0.30104297 0.66753274 0.5073817  0.19049834 0.4024042  0.32013196]
 [0.32518342 0.7575938  0.6402627  0.17490828 0.46940488 0.28747156]
 [0.34970284 0.6627946  0.66048753 0.25707263 0.47269595 0.2766662 ]
 ...
 [0.36495304 0.6903601  0.60848475 0.25937316 0.471325   0.421611  ]
 [0.31643984 0.47603607 0.5877974  0.21077529 0.31507814 0.20399871]
 [0.5189503  0.5262006  0.67843133 0.15936387 0.36056176 0.2867314 ]]"
62	-15.685143432617188	-16.922037353515623	"[3.66361615e-02 3.64463212e-02 3.64892909e-02 3.64441482e-02
 3.64427039e-02 3.65258056e-02 3.67208894e-02 3.66797293e-02
 3.70484263e-02 3.70456328e-02 3.71154815e-02 3.65176570e-02
 3.64731660e-02 3.66639329e-02 3.70404806e-02 3.71730038e-02
 3.70803345e-02 3.76178137e-02 3.74173164e-02 3.77575954e-02
 3.81502074e-02 3.72071157e-02 3.64063795e-02 3.56864593e-02
 3.35860656e-02 3.01090260e-02 2.67278217e-02 2.37887726e-02
 2.00246530e-02 1.45109481e-02 1.03917098e-02 4.89378922e-03
 2.29609732e-03 3.30560582e-04 6.88002577e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.49126583457607587	0.0	MsbVAEB	3	[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
63	-15.772062377929688	-16.92231994628906	"[4.04695541e-02 4.04961017e-02 4.06346950e-02 4.04323734e-02
 4.04472459e-02 4.06128508e-02 4.07324231e-02 4.04529160e-02
 4.07270697e-02 4.05804870e-02 4.02053657e-02 4.01697219e-02
 4.07668897e-02 4.09167375e-02 4.16254046e-02 4.18328741e-02
 4.17044052e-02 4.24121546e-02 4.15156210e-02 4.04861941e-02
 4.11014503e-02 3.82642847e-02 3.54301311e-02 3.51232140e-02
 3.39970288e-02 3.16335258e-02 2.67052546e-02 2.23937025e-02
 1.94497168e-02 1.47481971e-02 1.03799865e-02 6.69554812e-03
 4.00514826e-03 1.95107161e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5425478800927444	1.5431101722136615	train	4	"[[0.22796978 0.6884053  0.68333036 0.19620046 0.42001653 0.19256964]
 [0.345249   0.4169304  0.5760417  0.34914872 0.47164288 0.1926193 ]
 [0.29413128 0.46246523 0.6079831  0.2564962  0.389773   0.16637427]
 ...
 [0.23653807 0.7070369  0.7526728  0.20925018 0.40343797 0.21084735]
 [0.20134771 0.55999213 0.7694472  0.17183265 0.34366053 0.12979496]
 [0.2633436  0.46682185 0.6120803  0.26673177 0.404449   0.21359643]]"
64	-15.052166748046876	-16.975947265625	"[7.50797706e-02 7.51113743e-02 7.55470429e-02 7.57903355e-02
 7.57797264e-02 7.55125723e-02 7.61048910e-02 7.62793684e-02
 7.60859501e-02 7.62808361e-02 7.60936166e-02 7.85277942e-02
 7.81301236e-02 7.70500325e-02 7.70825033e-02 7.54611401e-02
 7.30602066e-02 7.46993836e-02 7.72128606e-02 7.70045668e-02
 7.43227009e-02 7.32725075e-02 7.19038846e-02 6.68276410e-02
 6.47175457e-02 6.21951795e-02 5.02750438e-02 3.77464117e-02
 3.38686687e-02 2.77438069e-02 2.21728783e-02 1.06639568e-02
 2.41227401e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7609969631612569	3.617862435301364	VAE	4	"[[0.15355784 0.48914644 0.2866977  0.07919671 0.16937906 0.1478382 ]
 [0.09903185 0.5003011  0.23685825 0.04908667 0.15779355 0.1153153 ]
 [0.16328429 0.46969157 0.24070127 0.07608534 0.21145065 0.16117336]
 ...
 [0.16703252 0.4909469  0.24805783 0.08661097 0.2050744  0.16092108]
 [0.146191   0.4456451  0.28187764 0.08272541 0.19715026 0.15662709]
 [0.16178821 0.5393273  0.29332498 0.07958531 0.21147117 0.16308652]]"
65	-15.67918701171875	-16.924786376953126	"[4.52225917e-02 4.52243245e-02 4.53791449e-02 4.53592003e-02
 4.56880925e-02 4.57030606e-02 4.54224477e-02 4.77444635e-02
 4.79621522e-02 4.85430114e-02 4.91656213e-02 4.97737333e-02
 5.01062141e-02 4.93952564e-02 4.98376899e-02 5.05360057e-02
 4.94727423e-02 5.06364141e-02 5.24005694e-02 5.16188932e-02
 5.31429976e-02 5.30517737e-02 5.37475994e-02 5.28521397e-02
 4.88909488e-02 5.05390704e-02 4.50886162e-02 4.07428964e-02
 3.36806730e-02 2.28515171e-02 1.36041230e-02 8.01425214e-03
 2.24745589e-03 4.61453874e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.522098413252443	1.3363698488379046	IWAE	4	"[[0.251974   0.6185057  0.48650303 0.11097757 0.64072895 0.15353233]
 [0.2995438  0.5266583  0.5273721  0.13765416 0.45385107 0.16591513]
 [0.33157405 0.5866491  0.56312627 0.17166607 0.4802681  0.27556846]
 ...
 [0.23953238 0.61253905 0.5916492  0.16562903 0.6215495  0.15792549]
 [0.2961116  0.4754911  0.57915336 0.135085   0.5597774  0.22984625]
 [0.23729056 0.6381959  0.7609171  0.09627284 0.43049404 0.19027506]]"
66	-15.300364379882813	-16.9402099609375	"[6.38025035e-02 6.35106994e-02 6.34571428e-02 6.31915832e-02
 6.31458523e-02 6.30291709e-02 6.32629889e-02 6.34874389e-02
 6.40260797e-02 6.38801647e-02 6.41393323e-02 6.44967492e-02
 6.41472107e-02 6.49793415e-02 6.58514141e-02 6.69970319e-02
 6.84863014e-02 6.84802867e-02 6.84956844e-02 6.71995241e-02
 6.49290189e-02 6.55836710e-02 6.44047938e-02 6.20486375e-02
 5.57624968e-02 4.53443353e-02 4.38070583e-02 3.76013656e-02
 3.51559429e-02 2.74989484e-02 1.73008883e-02 9.81069835e-03
 3.38397962e-03 2.58829295e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6588859162656716	2.3815137522648464	Forward KL	4	"[[0.16322649 0.46210226 0.34824172 0.12842903 0.26477405 0.12204131]
 [0.14832304 0.41754478 0.31837916 0.10719137 0.24577415 0.10870872]
 [0.20566459 0.51202023 0.4621466  0.12090271 0.2904938  0.15073057]
 ...
 [0.24959543 0.43390143 0.35513902 0.16539441 0.32402563 0.16667134]
 [0.14761162 0.51147103 0.38310486 0.12341788 0.27943927 0.14039554]
 [0.22747043 0.42101154 0.37136334 0.13817874 0.2393846  0.15391365]]"
