	CUBO	IWELBO	MAE	PSIS	a2_norm	eval_encoder_name	experiment	v
45	-15.41105224609375	-16.9174755859375	"[5.86942257e-02 5.87319084e-02 5.85665178e-02 5.81492426e-02
 5.87187662e-02 5.88985226e-02 5.88843265e-02 5.94332789e-02
 5.89389964e-02 5.84835752e-02 5.87513535e-02 5.90393551e-02
 5.87474978e-02 5.94184231e-02 5.97662277e-02 5.77589817e-02
 5.67150156e-02 5.59857060e-02 5.59260511e-02 5.73370421e-02
 5.59496813e-02 5.64697480e-02 5.51023123e-02 5.31065244e-02
 5.34979613e-02 4.81567370e-02 4.27954240e-02 3.52524959e-02
 2.56331410e-02 2.03298312e-02 1.39595336e-02 6.10399231e-03
 1.99156583e-03 1.06628440e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6368661073845866	1.97906446123907	Forward KL	1	"[[0.22429648 0.61480844 0.32829696 0.11000983 0.26499444 0.17305945]
 [0.20753391 0.48133582 0.19112208 0.1304627  0.32536227 0.15010309]
 [0.31660485 0.54957336 0.37574178 0.18458164 0.47665444 0.2196489 ]
 ...
 [0.20287248 0.6323238  0.31687415 0.12430564 0.2772887  0.16116437]
 [0.25268775 0.47055477 0.3183316  0.11151809 0.33752528 0.15906744]
 [0.19236432 0.6172474  0.29834512 0.14984131 0.31339428 0.19079909]]"
46	-15.6801611328125	-16.921774291992186	"[4.22747817e-02 4.24280055e-02 4.26571554e-02 4.28489148e-02
 4.32265995e-02 4.33760446e-02 4.34106584e-02 4.28667358e-02
 4.25817735e-02 4.31026476e-02 4.41699410e-02 4.38217704e-02
 4.43004089e-02 4.42700633e-02 4.47668544e-02 4.64400647e-02
 4.70492977e-02 4.72354493e-02 4.69425276e-02 4.74811662e-02
 4.83935821e-02 4.75647417e-02 4.47262276e-02 4.28928798e-02
 4.23549753e-02 3.70008760e-02 3.34437142e-02 2.85336762e-02
 2.14839983e-02 1.49151312e-02 8.64249089e-03 4.02151262e-03
 2.49356040e-03 7.01741321e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.49240903827393084	1.2907708732756031	$\chi$	1	"[[0.43363303 0.5732629  0.7501856  0.17988908 0.26698798 0.23232579]
 [0.35236466 0.43786094 0.9661381  0.20212597 0.7770564  0.12856667]
 [0.35527927 0.5893208  0.8271879  0.2368111  0.59975356 0.20290363]
 ...
 [0.38747105 0.49518815 0.6706034  0.18091586 0.29915553 0.25059953]
 [0.37926045 0.47722566 0.8324613  0.22834793 0.28899613 0.2718119 ]
 [0.27874336 0.5555906  0.9029048  0.26314697 0.5092372  0.33699566]]"
47	-15.746860961914063	-16.917351684570313	"[4.84103740e-02 4.83607178e-02 4.83138669e-02 4.83809086e-02
 4.83804161e-02 4.83736624e-02 4.92497787e-02 4.98157217e-02
 4.99760770e-02 5.01129825e-02 4.99595913e-02 5.04844052e-02
 4.91179999e-02 4.96139288e-02 4.90457886e-02 4.86511932e-02
 4.84241573e-02 4.92603763e-02 4.86319641e-02 4.82448876e-02
 4.63762848e-02 4.75298039e-02 4.68744558e-02 4.68270032e-02
 4.32450656e-02 4.00956995e-02 3.65904280e-02 2.95970264e-02
 2.26317058e-02 1.40524453e-02 1.02031879e-02 6.20873774e-03
 1.79836083e-03 3.62178884e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4653681672334404	1.1113738698884013	$\chi$ (St)	1	"[[0.4283247  0.72763777 0.64519227 0.18214488 0.42878562 0.2786559 ]
 [0.25269088 0.58997035 0.4423599  0.17369379 0.42345485 0.24607562]
 [0.32075304 0.6568167  0.5490246  0.28064606 0.46942234 0.24158904]
 ...
 [0.5542326  0.6271726  0.6912936  0.204281   0.4050277  0.3416985 ]
 [0.35743278 0.52016765 0.66270226 0.2197236  0.37429717 0.24776816]
 [0.23529106 0.84411186 0.5146984  0.17549588 0.6629056  0.2855015 ]]"
48	-15.66709716796875	-16.924581298828127	"[3.39417200e-02 3.40600815e-02 3.43385934e-02 3.44222432e-02
 3.44127701e-02 3.44378477e-02 3.45221893e-02 3.46501913e-02
 3.43694711e-02 3.46693496e-02 3.47867783e-02 3.52594749e-02
 3.46714630e-02 3.47502366e-02 3.43835575e-02 3.47829432e-02
 3.50485359e-02 3.56326753e-02 3.54883261e-02 3.60212215e-02
 3.44852518e-02 3.47689887e-02 3.63067945e-02 3.62065407e-02
 3.50179374e-02 3.44486338e-02 3.04766485e-02 2.66491996e-02
 2.02475715e-02 1.33690168e-02 8.02655362e-03 3.67247841e-03
 1.55300530e-03 2.61123194e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4930703954168202	0.0	MsbVAEB	1	[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
49	-15.713037109375	-16.91442687988281	"[3.49954498e-02 3.48561763e-02 3.47530894e-02 3.49456729e-02
 3.49925017e-02 3.49566093e-02 3.50262890e-02 3.50994136e-02
 3.53933677e-02 3.53446403e-02 3.53055844e-02 3.57646159e-02
 3.61228732e-02 3.57081862e-02 3.59295557e-02 3.86573723e-02
 3.84091600e-02 3.79770448e-02 3.78714684e-02 3.88776699e-02
 3.90045049e-02 3.95088655e-02 3.76381134e-02 3.64475245e-02
 3.58344208e-02 3.54229296e-02 3.22351994e-02 2.75522656e-02
 2.44778083e-02 2.02651408e-02 1.36556343e-02 6.22068014e-03
 1.95392394e-03 1.76273583e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.543736031407599	1.4394332375278176	train	2	"[[0.2115972  0.47518778 0.608576   0.19844292 0.48172414 0.23169445]
 [0.2329693  0.50380653 0.60907835 0.2112709  0.68061244 0.31640688]
 [0.24721798 0.5180574  0.70400715 0.23986427 0.53730386 0.29851347]
 ...
 [0.21132924 0.5512537  0.61490667 0.20229943 0.44819978 0.21186349]
 [0.23063219 0.4681221  0.614629   0.24538532 0.43855911 0.23117538]
 [0.235264   0.58251405 0.6627399  0.17318305 0.42324543 0.17848805]]"
50	-15.08787353515625	-16.962896118164064	"[7.29268464e-02 7.28757197e-02 7.29129675e-02 7.26296504e-02
 7.32176203e-02 7.30452627e-02 7.29514726e-02 7.30469670e-02
 7.22862093e-02 7.23836890e-02 7.23676632e-02 7.30095165e-02
 7.39554779e-02 7.41726583e-02 7.42811603e-02 7.54696287e-02
 7.23365024e-02 7.27306284e-02 7.22631117e-02 7.27114746e-02
 7.51963739e-02 7.08641224e-02 6.60099145e-02 6.19646228e-02
 5.97222469e-02 5.21315074e-02 4.80705571e-02 4.35056172e-02
 3.55899068e-02 2.29693523e-02 1.59421058e-02 8.06120904e-03
 1.45953692e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7657480659907174	3.837533811767575	VAE	2	"[[0.13290188 0.5368318  0.2678123  0.07718711 0.1764698  0.14301385]
 [0.14796264 0.49285042 0.26656112 0.07808024 0.19115978 0.20143476]
 [0.1260418  0.5335834  0.24912196 0.07126112 0.16363351 0.16919525]
 ...
 [0.14035183 0.470579   0.26194003 0.07967712 0.17652333 0.13811402]
 [0.12354252 0.52397084 0.25038767 0.05751817 0.15431793 0.1540952 ]
 [0.16113028 0.48686495 0.27555734 0.09023215 0.24452873 0.17504178]]"
51	-15.624560546875	-16.919134521484374	"[5.37447592e-02 5.36604176e-02 5.36854873e-02 5.42066765e-02
 5.45269862e-02 5.42072865e-02 5.44829779e-02 5.47990462e-02
 5.48063989e-02 5.49133208e-02 5.34734382e-02 5.21772471e-02
 5.27993274e-02 5.25849254e-02 5.27492097e-02 5.28514083e-02
 5.22342235e-02 5.21814149e-02 5.29510473e-02 5.40065183e-02
 5.38628202e-02 5.27878632e-02 5.34662215e-02 4.97695556e-02
 4.68032970e-02 4.54598751e-02 4.04814738e-02 3.39821666e-02
 2.76765837e-02 2.09043643e-02 1.53755197e-02 8.60099027e-03
 2.59770674e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5427488233389608	1.5798668577306796	IWAE	2	"[[0.23186138 0.5098316  0.5628568  0.13756874 0.26581037 0.27673623]
 [0.20856513 0.4900841  0.43734607 0.14815842 0.6138999  0.18813327]
 [0.24070784 0.5663602  0.52995616 0.22774935 0.46143872 0.21316622]
 ...
 [0.251396   0.5280751  0.6055493  0.17679065 0.29056475 0.3589762 ]
 [0.18419759 0.6614117  0.57834464 0.1280092  0.39134362 0.19134057]
 [0.17362708 0.44779566 0.43496037 0.20804113 0.49776956 0.20778394]]"
52	-15.231746215820312	-16.906475830078126	"[6.19337126e-02 6.09843475e-02 6.08934047e-02 6.09084781e-02
 5.73284615e-02 5.72502350e-02 5.60551878e-02 5.57185572e-02
 5.63034886e-02 5.68982048e-02 5.63230883e-02 5.69373041e-02
 5.63691094e-02 5.73799975e-02 5.82124406e-02 5.92201587e-02
 5.77329905e-02 5.68378662e-02 5.81352898e-02 5.86723092e-02
 6.00727271e-02 5.92777156e-02 5.90712768e-02 5.66635190e-02
 5.76609524e-02 5.25004464e-02 4.18175662e-02 3.83306693e-02
 3.53234666e-02 2.81304327e-02 1.83219204e-02 7.91175644e-03
 1.61381209e-03 4.36225734e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6714462769706421	2.5658882418492555	Forward KL	2	"[[0.19193107 0.61093444 0.39654505 0.16255489 0.24911503 0.200326  ]
 [0.26184753 0.7710569  0.5039745  0.14522305 0.32523817 0.19160426]
 [0.18210882 0.59077424 0.39554524 0.13248207 0.28007376 0.14226516]
 ...
 [0.15986492 0.59876794 0.494954   0.16129789 0.27522928 0.13597584]
 [0.16491035 0.5560433  0.3828447  0.14424554 0.22993381 0.1034845 ]
 [0.16904855 0.5196743  0.34711057 0.09338811 0.26903465 0.14579369]]"
53	-15.757577514648437	-16.918245849609374	"[4.38847034e-02 4.41939522e-02 4.43812331e-02 4.44447127e-02
 4.44932927e-02 4.42978755e-02 4.46342125e-02 4.50916130e-02
 4.49895483e-02 4.53134537e-02 4.51452692e-02 4.58127843e-02
 4.61420411e-02 4.63493232e-02 4.51594346e-02 4.59856106e-02
 4.51722228e-02 4.49233306e-02 4.51066431e-02 4.34942805e-02
 4.42887732e-02 4.37148520e-02 4.38606754e-02 4.24219736e-02
 3.72429050e-02 3.37974032e-02 3.33059109e-02 2.81052122e-02
 2.28828388e-02 1.74531689e-02 1.20362590e-02 8.27190843e-03
 3.25598536e-03 2.55529171e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4663186287133215	1.1063928383562578	$\chi$	2	"[[0.40730074 0.63132805 0.67214876 0.2011978  0.41874248 0.2641416 ]
 [0.31661603 0.6124893  0.48915726 0.18578348 0.3513821  0.24547572]
 [0.35179764 0.6655044  0.54330236 0.20689349 0.38814127 0.23574582]
 ...
 [0.43404615 0.78014886 0.7309581  0.21483755 0.42431706 0.28038684]
 [0.288945   0.75003004 0.6227192  0.16072056 0.34510535 0.21171458]
 [0.30476645 0.60135627 0.7015163  0.17176956 0.41143507 0.2430445 ]]"
54	-15.676942138671874	-16.9198486328125	"[4.62297513e-02 4.61732386e-02 4.60028437e-02 4.60032617e-02
 4.60237027e-02 4.61843067e-02 4.58495668e-02 4.56783056e-02
 4.59234084e-02 4.56372367e-02 4.58745590e-02 4.57952142e-02
 4.43261047e-02 4.46379987e-02 4.48796797e-02 4.44049050e-02
 4.51032938e-02 4.50099610e-02 4.44490633e-02 4.40937749e-02
 4.40786930e-02 4.40295261e-02 4.49362631e-02 4.51185828e-02
 4.13946766e-02 3.84524851e-02 3.80445670e-02 3.16560507e-02
 2.56924230e-02 2.24141154e-02 1.39062425e-02 9.80474570e-03
 2.30016472e-03 3.01624613e-04 6.75217380e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.497166826083187	1.315431765509361	$\chi$ (St)	2	"[[0.29686922 0.5839964  0.494214   0.20469564 0.37773845 0.15134424]
 [0.45468754 0.60280836 0.58255917 0.1518095  0.2671033  0.24744773]
 [0.49172235 0.7041224  0.5473969  0.20668054 0.39743996 0.27475497]
 ...
 [0.34427685 0.63666373 0.5215849  0.29638782 0.4478247  0.19312033]
 [0.36456895 0.49696922 0.53380466 0.21667716 0.42858988 0.18200195]
 [0.35962492 0.6806682  0.40497133 0.33565852 0.39999494 0.13420077]]"
55	-15.6967333984375	-16.9241845703125	"[4.54734798e-02 4.53901439e-02 4.55258589e-02 4.55772028e-02
 4.56384673e-02 4.56027515e-02 4.57407096e-02 4.59355773e-02
 4.60588056e-02 4.60268852e-02 4.60055478e-02 4.45917651e-02
 4.41867715e-02 4.50819751e-02 4.54289495e-02 4.45065419e-02
 4.41749847e-02 4.35472974e-02 4.22648988e-02 3.93657073e-02
 3.99389141e-02 3.92878534e-02 3.78462165e-02 3.71243623e-02
 3.54851092e-02 3.41012037e-02 3.01328204e-02 2.48457032e-02
 1.64143810e-02 1.10031816e-02 7.90384050e-03 5.00015405e-03
 1.31386160e-03 5.31456969e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5012341739959324	0.0	MsbVAEB	2	[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
56	-15.71287841796875	-16.90821228027344	"[4.08160411e-02 4.08796762e-02 4.07326340e-02 4.08355233e-02
 4.05943990e-02 4.06881562e-02 4.08216330e-02 4.08361478e-02
 4.09224645e-02 4.12290063e-02 4.14813321e-02 4.12200580e-02
 4.13394853e-02 4.15787466e-02 4.20907326e-02 4.19710572e-02
 4.24635400e-02 4.24736489e-02 4.19251620e-02 4.31234883e-02
 4.27030548e-02 4.24217618e-02 4.23255169e-02 4.07785025e-02
 3.91291370e-02 3.71350255e-02 3.28053458e-02 3.09406049e-02
 2.59385681e-02 2.22157867e-02 1.84627856e-02 1.17174929e-02
 2.00478978e-03 1.59893035e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5437263502989115	1.3881656667378692	train	3	"[[0.31591251 0.7507324  0.59714663 0.19813673 0.52606654 0.28186813]
 [0.2192447  0.6139162  0.5273415  0.19512862 0.4102469  0.27821538]
 [0.2634171  0.5658213  0.5336486  0.16397041 0.39740878 0.30676216]
 ...
 [0.34075624 0.65460396 0.5321095  0.18111151 0.39567798 0.3196147 ]
 [0.27776223 0.6539658  0.45928222 0.12801854 0.3972247  0.28242338]
 [0.28623727 0.66391796 0.53666383 0.17761351 0.3645674  0.2351109 ]]"
57	-15.046277465820312	-16.973485107421876	"[8.10503924e-02 8.11941741e-02 8.12488970e-02 8.11475978e-02
 8.10426056e-02 8.12096697e-02 8.13918605e-02 8.10840749e-02
 8.05385769e-02 8.09241039e-02 8.11296608e-02 8.04932595e-02
 7.93560161e-02 7.95407952e-02 7.98982546e-02 7.75635216e-02
 7.74820450e-02 7.71779882e-02 7.68134526e-02 7.44684995e-02
 7.32578228e-02 6.76638678e-02 6.60764970e-02 6.39024009e-02
 5.85107727e-02 5.71079577e-02 5.08350468e-02 4.31109863e-02
 3.22166188e-02 2.38301801e-02 1.70127521e-02 1.00621281e-02
 3.68622074e-03 2.56453156e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7670879081479637	4.00732919384173	VAE	3	"[[0.159849   0.53029275 0.22328353 0.07268111 0.1578546  0.17041717]
 [0.13910395 0.5814026  0.25185618 0.06078586 0.14301945 0.15840432]
 [0.12790667 0.5672697  0.25377735 0.06801434 0.15928979 0.15943949]
 ...
 [0.1484746  0.51298213 0.23657507 0.06637733 0.15559562 0.17994508]
 [0.12190576 0.6173352  0.22833318 0.04390708 0.1440335  0.14283927]
 [0.1681497  0.60884726 0.2657302  0.08684234 0.18473768 0.19594511]]"
58	-15.79817138671875	-16.90311340332031	"[4.89007603e-02 4.88317594e-02 4.88061143e-02 4.89074070e-02
 4.88302412e-02 4.89203145e-02 4.87358744e-02 4.91406366e-02
 4.89739324e-02 4.96046077e-02 4.99973888e-02 4.97266834e-02
 4.95315568e-02 5.14541950e-02 5.17180379e-02 5.13491134e-02
 5.20675894e-02 5.20692348e-02 5.31083829e-02 5.09788256e-02
 5.15877082e-02 5.14480423e-02 5.20262501e-02 5.01802597e-02
 4.53123374e-02 4.18250139e-02 3.88117310e-02 2.91823023e-02
 2.49681123e-02 1.85604272e-02 1.43467009e-02 6.83399804e-03
 1.38696891e-03 2.02016531e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5035962650096336	1.2121638059733162	IWAE	3	"[[0.26351503 0.5533462  0.49454775 0.18980393 0.55369484 0.20813316]
 [0.29711434 0.41359392 0.5265044  0.17276163 0.61146927 0.24888478]
 [0.33616242 0.5755363  0.548868   0.19005059 0.5915178  0.28372315]
 ...
 [0.25132516 0.5855334  0.62756175 0.15539306 0.3906351  0.215345  ]
 [0.25624713 0.5895714  0.5446059  0.16360128 0.7911309  0.18363383]
 [0.1878238  0.53950304 0.5204942  0.28283554 0.5019283  0.23274302]]"
59	-15.309183349609375	-16.94081970214844	"[5.40040663e-02 5.39310694e-02 5.45176498e-02 5.42051345e-02
 5.39478598e-02 5.40135365e-02 5.44212294e-02 5.44512035e-02
 5.43610401e-02 5.43280692e-02 5.55762395e-02 5.50097620e-02
 5.46836520e-02 5.51296214e-02 5.54775816e-02 5.59768906e-02
 5.52910491e-02 5.70334734e-02 5.67695804e-02 5.98289204e-02
 5.90882544e-02 5.52892675e-02 5.11558791e-02 4.72537604e-02
 4.83175061e-02 4.66898986e-02 4.36977013e-02 3.64011730e-02
 3.18707266e-02 2.27890554e-02 1.68475394e-02 7.95473891e-03
 2.04858523e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6488394203414564	1.999995157987422	Forward KL	3	"[[0.27981517 0.4619617  0.3065213  0.11763096 0.2552413  0.18647557]
 [0.23813757 0.6434312  0.3390687  0.15231138 0.32422015 0.3494016 ]
 [0.23033907 0.50827634 0.4035858  0.14946643 0.28469768 0.27571613]
 ...
 [0.27521256 0.43576336 0.29769164 0.11004449 0.27200484 0.20646584]
 [0.20271805 0.531159   0.26205316 0.09408446 0.25046247 0.24826002]
 [0.23447016 0.51404977 0.29901984 0.081807   0.24753718 0.29432303]]"
60	-15.787986450195312	-16.912694091796876	"[4.55987671e-02 4.56332800e-02 4.57828330e-02 4.54392822e-02
 4.51705871e-02 4.54129873e-02 4.55688261e-02 4.50948159e-02
 4.45134641e-02 4.44655120e-02 4.41675291e-02 4.38802098e-02
 4.32207586e-02 4.32048997e-02 4.50618773e-02 4.49320589e-02
 4.40884965e-02 4.42522900e-02 4.27387002e-02 4.11217026e-02
 4.06425672e-02 4.15630218e-02 4.01218720e-02 3.84706721e-02
 3.68173061e-02 3.29819846e-02 3.11149478e-02 2.69511153e-02
 1.95326833e-02 1.66752092e-02 9.36079889e-03 6.58045577e-03
 2.21254365e-03 2.08841851e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4625474855036479	1.0013471330534645	$\chi$	3	"[[0.46324837 0.5451264  0.41685182 0.20631084 0.4582408  0.24501137]
 [0.3558587  0.6747261  0.38768578 0.3914756  0.59868836 0.37170887]
 [0.4926161  0.72694266 0.52365017 0.2877878  0.58490634 0.3369863 ]
 ...
 [0.4003687  0.67010283 0.6466721  0.18632399 0.63841987 0.3348571 ]
 [0.47380215 0.58022463 0.4691731  0.2054182  0.53146714 0.26152855]
 [0.4471669  0.6002432  0.38199055 0.24225332 0.60021883 0.30644855]]"
61	-15.87333251953125	-16.904539794921874	"[4.42233308e-02 4.40660156e-02 4.38435172e-02 4.37685672e-02
 4.41240711e-02 4.38869923e-02 4.32951668e-02 4.38936160e-02
 4.44189493e-02 4.39593917e-02 4.37740716e-02 4.36149999e-02
 4.31716439e-02 4.40502734e-02 4.29835955e-02 4.25648443e-02
 4.19101503e-02 4.15990802e-02 4.29985309e-02 4.28382022e-02
 4.26770207e-02 4.24557859e-02 4.22263104e-02 4.04371261e-02
 3.96558498e-02 3.72229323e-02 3.41231302e-02 2.98057784e-02
 2.26591594e-02 1.53299926e-02 8.91381879e-03 4.59805057e-03
 2.40888128e-03 2.56452858e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.43211058114054035	0.9948349510600407	$\chi$ (St)	3	"[[0.5327417  0.6146586  0.57170016 0.17220196 0.57702506 0.21846747]
 [0.22928713 0.5651635  0.47415626 0.2238755  0.61585915 0.24663357]
 [0.29498103 0.56804585 0.5957692  0.19489516 0.47879517 0.30075884]
 ...
 [0.4951302  0.6244573  0.79423046 0.21950457 0.49076486 0.19723973]
 [0.28598762 0.6084417  0.5164122  0.13700317 0.6202133  0.3534963 ]
 [0.38486356 0.5388486  0.44405264 0.12970738 0.555228   0.2536229 ]]"
62	-15.764476318359375	-16.910103759765626	"[3.51958614e-02 3.50195323e-02 3.50323546e-02 3.50396467e-02
 3.49895444e-02 3.51258949e-02 3.55089465e-02 3.54569017e-02
 3.55631816e-02 3.54518656e-02 3.53349145e-02 3.66341267e-02
 3.65967107e-02 3.63482166e-02 3.59547027e-02 3.48816084e-02
 3.55652555e-02 3.49684786e-02 3.52381305e-02 3.58086377e-02
 3.50949314e-02 3.47512346e-02 3.41395684e-02 3.41358292e-02
 3.17654318e-02 2.93423425e-02 2.69662436e-02 2.18885489e-02
 1.50380249e-02 1.17285857e-02 7.30148639e-03 4.09407107e-03
 9.14054872e-04 1.80475359e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4807884165014803	0.0	MsbVAEB	3	[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
63	-15.668197021484374	-16.924411010742187	"[3.33118401e-02 3.32525248e-02 3.33662716e-02 3.33178442e-02
 3.30573904e-02 3.29571501e-02 3.29395088e-02 3.26767553e-02
 3.28770884e-02 3.34380795e-02 3.39503760e-02 3.40550082e-02
 3.41715859e-02 3.48956467e-02 3.49942564e-02 3.52746272e-02
 3.55063952e-02 3.58423693e-02 3.56186642e-02 3.71705232e-02
 3.68668211e-02 3.59738208e-02 3.43799801e-02 3.40218958e-02
 3.37145601e-02 3.33845411e-02 2.79249714e-02 2.43815926e-02
 1.77825150e-02 1.30329655e-02 7.82109016e-03 3.54463196e-03
 1.56413616e-03 9.76404538e-05 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5186270216498273	1.3832924991815918	train	4	"[[0.34210607 0.501692   0.64043343 0.21025226 0.40984115 0.2349669 ]
 [0.34999382 0.5588014  0.7531131  0.20848235 0.4339249  0.21416527]
 [0.31601977 0.55943984 0.51073873 0.17288278 0.37008786 0.20328516]
 ...
 [0.27108413 0.56501657 0.652115   0.16339286 0.47166127 0.22597246]
 [0.4565484  0.49549246 0.4932339  0.1530696  0.31945655 0.1817164 ]
 [0.3006007  0.48571488 0.55456805 0.16165811 0.33506596 0.2166125 ]]"
64	-15.041951293945312	-16.999915771484375	"[8.30843982e-02 8.27056834e-02 8.26458275e-02 8.25869715e-02
 8.21658631e-02 8.21169134e-02 7.89629725e-02 7.84132925e-02
 7.87882243e-02 7.84835813e-02 8.04964690e-02 8.01718431e-02
 7.89953131e-02 8.02762152e-02 8.08733118e-02 8.06670644e-02
 7.97252637e-02 7.95176310e-02 7.99849058e-02 8.02213551e-02
 7.83292741e-02 7.71616181e-02 7.70269485e-02 6.99544861e-02
 6.38705140e-02 5.85396900e-02 5.34244445e-02 4.83696479e-02
 4.13913942e-02 2.95722109e-02 2.01547649e-02 8.34722087e-03
 2.27231127e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7634781680239423	4.48190416271859	VAE	4	"[[0.17558128 0.55101776 0.29445133 0.12137125 0.20521246 0.1817069 ]
 [0.11113254 0.35786542 0.29115936 0.05371468 0.1321012  0.1173128 ]
 [0.13921115 0.458529   0.3061591  0.0922005  0.16900387 0.14751722]
 ...
 [0.1587364  0.5047295  0.25081798 0.10016103 0.18825136 0.17873025]
 [0.11144733 0.5084405  0.26861042 0.06391585 0.15008074 0.12390973]
 [0.0845587  0.46694964 0.21194604 0.04543515 0.11952902 0.08989924]]"
65	-15.697664184570312	-16.909268188476563	"[5.69373360e-02 5.68383887e-02 5.68055327e-02 5.66835643e-02
 5.66439594e-02 5.64555583e-02 5.59303740e-02 5.63581931e-02
 5.57327631e-02 5.54739837e-02 5.62527773e-02 5.64401602e-02
 5.73045178e-02 5.73508298e-02 5.83104094e-02 5.89797127e-02
 5.85046218e-02 5.73948320e-02 5.55614945e-02 5.56561617e-02
 5.66387564e-02 5.67850581e-02 5.69099651e-02 5.43854256e-02
 5.10208223e-02 4.98947855e-02 4.25263403e-02 3.04492464e-02
 2.52664510e-02 1.68714100e-02 1.30974549e-02 8.39131284e-03
 2.07898348e-03 1.73825621e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5284502867059657	1.449330630746304	IWAE	4	"[[0.35302222 0.548402   0.5479703  0.22148968 0.455886   0.28710228]
 [0.34645835 0.62279654 0.39726025 0.1792967  0.32752684 0.2630161 ]
 [0.2978229  0.4971264  0.5205962  0.20379838 0.39418688 0.23613468]
 ...
 [0.29687166 0.5600787  0.6968946  0.21014014 0.57293725 0.26732332]
 [0.3246657  0.48642936 0.6413428  0.20117119 0.55790037 0.23881412]
 [0.23479314 0.72759104 0.5168518  0.1312165  0.3277075  0.2426074 ]]"
66	-15.30927978515625	-16.914874877929687	"[5.54738025e-02 5.58878148e-02 5.58393222e-02 5.57155479e-02
 5.49833019e-02 5.49229098e-02 5.52044353e-02 5.53148294e-02
 5.48602433e-02 5.45703124e-02 5.50824526e-02 5.69486800e-02
 5.68942981e-02 5.69309383e-02 5.64600309e-02 5.67157598e-02
 5.51685686e-02 5.48748944e-02 5.57394836e-02 5.43331148e-02
 5.26788678e-02 5.19325171e-02 4.94644582e-02 4.54170800e-02
 4.79588273e-02 4.69453852e-02 3.89340775e-02 3.34694551e-02
 2.97490232e-02 2.30236561e-02 1.30768521e-02 7.50623964e-03
 1.54595775e-03 2.58725881e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6384675749605145	2.214023863007154	Forward KL	4	"[[0.16030045 0.609202   0.31564158 0.12649834 0.34248057 0.19952689]
 [0.2487735  0.9256796  0.7291156  0.20714796 0.38104936 0.27035102]
 [0.19999136 0.5269958  0.4421793  0.15611498 0.26258168 0.15878144]
 ...
 [0.23761618 0.6615918  0.44300142 0.1548557  0.2798757  0.2302661 ]
 [0.1513243  0.5186859  0.33479676 0.10392495 0.22354485 0.13866244]
 [0.23045476 0.7998388  0.32624823 0.09357667 0.19668745 0.20692958]]"
